Model name,XAI method,Model type,Metric name,Metric value,Image,Image class,Prediction
Vgg16,Ig,Baseline,Insertion,0.8660410149022937,39,River,True
Vgg16,Ig,Baseline,Insertion,0.7590591516345739,40,River,True
Vgg16,Ig,Baseline,Insertion,0.8661175067536533,41,River,True
Vgg16,Ig,Baseline,Insertion,0.7828585593961179,42,River,True
Vgg16,Ig,Baseline,Insertion,0.8899094862863421,43,River,True
Vgg16,Ig,Baseline,Insertion,0.8233731971122324,44,River,True
Vgg16,Ig,Baseline,Insertion,0.7942078681662679,45,River,True
Vgg16,Ig,Baseline,Insertion,0.9152258851099759,46,River,True
Vgg16,Ig,Baseline,Insertion,0.8104510572738945,47,River,True
Vgg16,Ig,Baseline,Insertion,0.9065202046185732,48,River,True
Vgg16,Ig,Baseline,Insertion,0.8953534406609833,49,River,True
Vgg16,Ig,Baseline,Insertion,0.7383915707468987,50,River,True
Vgg16,Ig,Baseline,Insertion,0.8775784582830966,51,River,True
Vgg16,Ig,Baseline,Insertion,0.7698516855016351,52,River,True
Vgg16,Ig,Baseline,Insertion,0.7717298273928463,53,River,True
Vgg16,Ig,Baseline,Insertion,0.8788917404599488,54,River,True
Vgg16,Ig,Baseline,Insertion,0.8239867882803082,55,River,True
Vgg16,Ig,Baseline,Insertion,0.8798831328749657,56,River,True
Vgg16,Ig,Baseline,Insertion,0.9231305946595967,57,River,True
Vgg16,Ig,Baseline,Insertion,0.9083678629249334,58,River,True
Vgg16,Ig,Baseline,Insertion,0.7844790201634169,59,River,True
Vgg16,Ig,Baseline,Insertion,0.8200149047188461,60,River,True
Vgg16,Ig,Baseline,Insertion,0.900584826245904,61,River,True
Vgg16,Ig,Baseline,Insertion,0.7663297946564853,62,River,True
Vgg16,Ig,Baseline,Insertion,0.8112275684252381,63,River,True
Vgg16,Ig,Baseline,Insertion,0.9088586587458849,64,River,True
Vgg16,Ig,Baseline,Insertion,0.824898308608681,65,River,True
Vgg16,Ig,Baseline,Insertion,0.8856190922670066,66,River,True
Vgg16,Ig,Baseline,Insertion,0.7973897727206349,67,River,True
Vgg16,Ig,Baseline,Insertion,0.8592609213665128,68,River,True
Vgg16,Ig,Baseline,Insertion,0.8663752707652748,69,River,True
Vgg16,Ig,Baseline,Insertion,0.8607011707499623,70,River,True
Vgg16,Ig,Baseline,Insertion,0.8477711277082562,71,River,True
Vgg16,Ig,Baseline,Insertion,0.8817269597202539,72,River,True
Vgg16,Ig,Baseline,Insertion,0.8150865577626973,73,River,True
Vgg16,Ig,Baseline,Insertion,0.9568881536833942,74,River,True
Vgg16,Ig,Baseline,Insertion,0.8817271725274622,75,River,True
Vgg16,Ig,Baseline,Insertion,0.8469429668039083,76,River,True
Vgg16,Ig,Baseline,Insertion,0.8031686362810433,77,River,True
Vgg16,Ig,Baseline,Insertion,0.8706420413218439,78,River,True
Vgg16,Ig,Baseline,Insertion,0.8932068445719779,79,River,True
Vgg16,Ig,Baseline,Insertion,0.8174066818319261,80,River,True
Vgg16,Ig,Baseline,Insertion,0.8325600139796734,81,River,True
Vgg16,Ig,Baseline,Insertion,0.9570770887658,82,River,True
Vgg16,Ig,Baseline,Insertion,0.9548380947671831,83,River,True
Vgg16,Ig,Baseline,Insertion,0.8768932577222586,84,River,True
Vgg16,Ig,Baseline,Insertion,0.8671126998960972,85,River,True
Vgg16,Ig,Baseline,Insertion,0.8738595121540129,86,River,True
Vgg16,Ig,Baseline,Insertion,0.8476725537329912,87,River,True
Vgg16,Ig,Baseline,Insertion,0.8264399003237486,88,River,True
Vgg16,Ig,Baseline,Insertion,0.8950062268413603,89,River,True
Vgg16,Ig,Baseline,Insertion,0.8865775791928172,90,River,True
Vgg16,Ig,Baseline,Insertion,0.751965869218111,91,River,True
Vgg16,Ig,Baseline,Insertion,0.8321041592862457,92,River,True
Vgg16,Ig,Baseline,Insertion,0.8602162497118115,93,River,True
Vgg16,Ig,Baseline,Insertion,0.9152092938311398,94,River,True
Vgg16,Ig,Baseline,Insertion,0.8402474825270474,95,River,True
Vgg16,Ig,Baseline,Insertion,0.7891833647154272,96,River,True
Vgg16,Ig,Baseline,Insertion,0.8651848803274333,97,River,True
Vgg16,Ig,Baseline,Insertion,0.8534099203534424,98,River,True
Vgg16,Ig,Baseline,Insertion,0.8925089105032384,99,River,True
Vgg16,Ig,Baseline,Insertion,0.8124343049712479,100,River,True
Vgg16,Ig,Baseline,Insertion,0.8324694549664855,101,River,True
Vgg16,Ig,Baseline,Insertion,0.9168286812491715,102,River,True
Vgg16,Ig,Baseline,Insertion,0.853386590257287,103,River,True
Vgg16,Ig,Baseline,Insertion,0.8362048254348338,104,River,True
Vgg16,Ig,Baseline,Insertion,0.8968244730494916,105,River,True
Vgg16,Ig,Baseline,Insertion,0.8833153704181314,106,River,True
Vgg16,Ig,Baseline,Insertion,0.8425372028723359,107,River,True
Vgg16,Ig,Baseline,Insertion,0.7733165170066059,108,River,True
Vgg16,Ig,Baseline,Insertion,0.9420194202102721,109,River,True
Vgg16,Ig,Baseline,Insertion,0.7985219340771437,110,River,True
Vgg16,Ig,FDA,Insertion,0.920797155238688,1,Highway,False
Vgg16,Ig,FDA,Insertion,0.9369867506902665,2,Highway,True
Vgg16,Ig,FDA,Insertion,0.9628433431498706,3,Highway,True
Vgg16,Ig,FDA,Insertion,0.9711632707621902,4,Highway,False
Vgg16,Ig,FDA,Insertion,0.9073676872067153,5,Highway,False
Vgg16,Ig,FDA,Insertion,0.8765923609025776,6,Highway,False
Vgg16,Ig,FDA,Insertion,0.9245892339386046,7,Highway,False
Vgg16,Ig,FDA,Insertion,0.21570698986033676,8,Highway,True
Vgg16,Ig,FDA,Insertion,0.934890569653362,9,Highway,False
Vgg16,Ig,FDA,Insertion,0.50854296941543,10,Highway,True
Vgg16,Ig,FDA,Insertion,0.9147701030597091,11,Highway,False
Vgg16,Ig,FDA,Insertion,0.9398416918702424,12,Highway,False
Vgg16,Ig,FDA,Insertion,0.9297018670476973,13,Highway,False
Vgg16,Ig,FDA,Insertion,0.9195080217905343,14,Highway,False
Vgg16,Ig,FDA,Insertion,0.9204640779644251,15,Highway,False
Vgg16,Ig,FDA,Insertion,0.1517542698129546,16,Highway,True
Vgg16,Ig,FDA,Insertion,0.9505385104566813,17,Highway,False
Vgg16,Ig,FDA,Insertion,0.9116987022571266,18,Highway,False
Vgg16,Ig,FDA,Insertion,0.11188851970655378,19,Highway,True
Vgg16,Ig,FDA,Insertion,0.9352804296649992,20,Highway,False
Vgg16,Ig,FDA,Insertion,0.913690357003361,21,Highway,False
Vgg16,Ig,FDA,Insertion,0.9018910196609795,22,Highway,False
Vgg16,Ig,FDA,Insertion,0.42120283415715676,23,Highway,True
Vgg16,Ig,FDA,Insertion,0.9309973665513098,24,Highway,False
Vgg16,Ig,FDA,Insertion,0.9916612738743424,25,Highway,True
Vgg16,Ig,FDA,Insertion,0.9096124963834882,26,Highway,False
Vgg16,Ig,FDA,Insertion,0.935297082643956,27,Highway,False
Vgg16,Ig,FDA,Insertion,0.9109142236411572,28,Highway,False
Vgg16,Ig,FDA,Insertion,0.9005608879961073,29,Highway,False
Vgg16,Ig,FDA,Insertion,0.706691584084183,30,Highway,False
Vgg16,Ig,FDA,Insertion,0.9385160556994379,31,River,True
Vgg16,Ig,FDA,Insertion,0.9503652532584965,32,River,True
Vgg16,Ig,FDA,Insertion,0.9319173325784504,33,River,True
Vgg16,Ig,FDA,Insertion,0.9646794006694108,34,River,True
Vgg16,Ig,FDA,Insertion,0.9502705122577026,35,River,True
Vgg16,Ig,FDA,Insertion,0.8965028168167919,36,River,True
Vgg16,Ig,FDA,Insertion,0.9768434315919876,37,River,True
Vgg16,Ig,FDA,Insertion,0.9837317997589707,38,River,True
Vgg16,Ig,FDA,Insertion,0.9652594791259617,39,River,True
Vgg16,Ig,FDA,Insertion,0.9408523282036185,40,River,True
Vgg16,Ig,FDA,Insertion,0.914644633885473,41,River,True
Vgg16,Ig,FDA,Insertion,0.9508103593252599,42,River,True
Vgg16,Ig,FDA,Insertion,0.9387570866383612,43,River,True
Vgg16,Ig,FDA,Insertion,0.9594351626001298,44,River,True
Vgg16,Ig,FDA,Insertion,0.9447164949961007,45,River,True
Vgg16,Ig,FDA,Insertion,0.8703520493581891,46,River,True
Vgg16,Ig,FDA,Insertion,0.9422447583638132,47,River,True
Vgg16,Ig,FDA,Insertion,0.9147590603679419,48,River,True
Vgg16,Ig,FDA,Insertion,0.9648915221914649,49,River,True
Vgg16,Ig,FDA,Insertion,0.9345490210689604,50,River,True
Vgg16,Ig,FDA,Insertion,0.9446268230676651,51,River,True
Vgg16,Ig,FDA,Insertion,0.9133936013095081,52,River,True
Vgg16,Ig,FDA,Insertion,0.9105218332260847,53,River,True
Vgg16,Ig,FDA,Insertion,0.9499222099548206,54,River,True
Vgg16,Ig,FDA,Insertion,0.951017381157726,55,River,True
Vgg16,Ig,FDA,Insertion,0.961156555917114,56,River,True
Vgg16,Ig,FDA,Insertion,0.9799698204733431,57,River,True
Vgg16,Ig,FDA,Insertion,0.9472457375377417,58,River,True
Vgg16,Ig,FDA,Insertion,0.9647120982408524,59,River,True
Vgg16,Ig,FDA,Insertion,0.8945401813834906,60,River,True
Vgg16,Ig,FDA,Insertion,0.9679870032705367,61,River,True
Vgg16,Ig,FDA,Insertion,0.9404172082431614,62,River,True
Vgg16,Ig,FDA,Insertion,0.9447768982499838,63,River,True
Vgg16,Ig,FDA,Insertion,0.8422142311464995,64,River,True
Vgg16,Ig,FDA,Insertion,0.9524963721632957,65,River,True
Vgg16,Ig,FDA,Insertion,0.9790927926078439,66,River,True
Vgg16,Ig,FDA,Insertion,0.8991664787754416,67,River,True
Vgg16,Ig,FDA,Insertion,0.8791789594106376,68,River,True
Vgg16,Ig,FDA,Insertion,0.9288726830855012,69,River,True
Vgg16,Ig,FDA,Insertion,0.9250631083268672,70,River,True
Vgg16,Ig,FDA,Insertion,0.9482566877268255,71,River,True
Vgg16,Ig,FDA,Insertion,0.9553415251430124,72,River,True
Vgg16,Ig,FDA,Insertion,0.8981138324015774,73,River,True
Vgg16,Ig,FDA,Insertion,0.9842819962650537,74,River,True
Vgg16,Ig,FDA,Insertion,0.9566805986687541,75,River,True
Vgg16,Ig,FDA,Insertion,0.9634911045432091,76,River,True
Vgg16,Ig,FDA,Insertion,0.9377798126079142,77,River,True
Vgg16,Ig,FDA,Insertion,0.9764270866289735,78,River,True
Vgg16,Ig,FDA,Insertion,0.9594462309032679,79,River,True
Vgg16,Ig,FDA,Insertion,0.9366085575893521,80,River,True
Vgg16,Ig,FDA,Insertion,0.9334921636618674,81,River,True
Vgg16,Ig,FDA,Insertion,0.9947233106940985,82,River,True
Vgg16,Ig,FDA,Insertion,0.987955333199352,83,River,True
Vgg16,Ig,FDA,Insertion,0.9543819287791848,84,River,True
Vgg16,Ig,FDA,Insertion,0.9476869218051434,85,River,True
Vgg16,Ig,FDA,Insertion,0.9624643223360181,86,River,True
Vgg16,Ig,FDA,Insertion,0.9552852935157716,87,River,True
Vgg16,Ig,FDA,Insertion,0.9458315945230424,88,River,True
Vgg16,Ig,FDA,Insertion,0.9835136039182544,89,River,True
Vgg16,Ig,FDA,Insertion,0.9772853897884488,90,River,True
Vgg16,Ig,FDA,Insertion,0.9477118770591915,91,River,True
Vgg16,Ig,FDA,Insertion,0.9020053592976183,92,River,True
Vgg16,Ig,FDA,Insertion,0.9438561203423887,93,River,True
Vgg16,Ig,FDA,Insertion,0.9825903021264821,94,River,True
Vgg16,Ig,FDA,Insertion,0.9069035036955029,95,River,True
Vgg16,Ig,FDA,Insertion,0.9103601281531155,96,River,True
Vgg16,Ig,FDA,Insertion,0.9628687258809805,97,River,True
Vgg16,Ig,FDA,Insertion,0.9467171207070351,98,River,True
Vgg16,Ig,FDA,Insertion,0.9597574188373983,99,River,True
Vgg16,Ig,FDA,Insertion,0.959206358063966,100,River,True
Vgg16,Ig,FDA,Insertion,0.9572120322845876,101,River,True
Vgg16,Ig,FDA,Insertion,0.9826624582055956,102,River,True
Vgg16,Ig,FDA,Insertion,0.9150830474682152,103,River,True
Vgg16,Ig,FDA,Insertion,0.9338050386868417,104,River,True
Vgg16,Ig,FDA,Insertion,0.9626168000977486,105,River,True
Vgg16,Ig,FDA,Insertion,0.9563718745484948,106,River,True
Vgg16,Ig,FDA,Insertion,0.9483304566238075,107,River,True
Vgg16,Ig,FDA,Insertion,0.913571837823838,108,River,True
Vgg16,Ig,FDA,Insertion,0.978805844206363,109,River,True
Vgg16,Ig,FDA,Insertion,0.9371940060518682,110,River,True
Vgg16,Ig,Flow,Insertion,0.7972309829201549,1,Highway,True
Vgg16,Ig,Flow,Insertion,0.981097046053037,2,Highway,True
Vgg16,Ig,Flow,Insertion,0.9856299143284559,3,Highway,True
Vgg16,Ig,Flow,Insertion,0.967764058150351,4,Highway,True
Vgg16,Ig,Flow,Insertion,0.6569098166655749,5,Highway,True
Vgg16,Ig,Flow,Insertion,0.810588393593207,6,Highway,True
Vgg16,Ig,Flow,Insertion,0.7336902695242316,7,Highway,True
Vgg16,Ig,Flow,Insertion,0.7464124821126461,8,Highway,True
Vgg16,Ig,Flow,Insertion,0.8559498535469174,9,Highway,True
Vgg16,Ig,Flow,Insertion,0.9291096273809671,10,Highway,True
Vgg16,Ig,Flow,Insertion,0.8208630825392902,11,Highway,True
Vgg16,Ig,Flow,Insertion,0.8606136133894324,12,Highway,True
Vgg16,Ig,Flow,Insertion,0.6905100045260042,13,Highway,True
Vgg16,Ig,Flow,Insertion,0.843920934246853,14,Highway,True
Vgg16,Ig,Flow,Insertion,0.8394601095933467,15,Highway,True
Vgg16,Ig,Flow,Insertion,0.977861269377172,16,Highway,True
Vgg16,Ig,Flow,Insertion,0.7408387116738595,17,Highway,True
Vgg16,Ig,Flow,Insertion,0.6141680522123352,18,Highway,True
Vgg16,Ig,Flow,Insertion,0.9081248950678855,19,Highway,True
Vgg16,Ig,Flow,Insertion,0.9668873373884708,20,Highway,True
Vgg16,Ig,Flow,Insertion,0.850459355278872,21,Highway,True
Vgg16,Ig,Flow,Insertion,0.6354193290462717,22,Highway,True
Vgg16,Ig,Flow,Insertion,0.9295551490504295,23,Highway,True
Vgg16,Ig,Flow,Insertion,0.9233549667987972,24,Highway,True
Vgg16,Ig,Flow,Insertion,0.997662590816617,25,Highway,True
Vgg16,Ig,Flow,Insertion,0.9132369884755462,26,Highway,True
Vgg16,Ig,Flow,Insertion,0.872859850525856,27,Highway,True
Vgg16,Ig,Flow,Insertion,0.8560626381076872,28,Highway,True
Vgg16,Ig,Flow,Insertion,0.7805135600210633,29,Highway,True
Vgg16,Ig,Flow,Insertion,0.8127436838112772,30,Highway,True
Vgg16,Ig,Flow,Insertion,0.6503831404261291,31,River,False
Vgg16,Ig,Flow,Insertion,0.8971764105372131,32,River,True
Vgg16,Ig,Flow,Insertion,0.7940486024599522,33,River,True
Vgg16,Ig,Flow,Insertion,0.819346372387372,34,River,True
Vgg16,Ig,Flow,Insertion,0.7438767093699425,35,River,True
Vgg16,Ig,Flow,Insertion,0.8445808673277497,36,River,False
Vgg16,Ig,Flow,Insertion,0.8124645620118827,37,River,True
Vgg16,Ig,Flow,Insertion,0.9118961622007191,38,River,True
Vgg16,Ig,Flow,Insertion,0.872201488353312,39,River,True
Vgg16,Ig,Flow,Insertion,0.31597332161618397,40,River,False
Vgg16,Ig,Flow,Insertion,0.6619289661757648,41,River,True
Vgg16,Ig,Flow,Insertion,0.7174746668897569,42,River,True
Vgg16,Ig,Flow,Insertion,0.710717985406518,43,River,True
Vgg16,Ig,Flow,Insertion,0.9174316744320095,44,River,True
Vgg16,Ig,Flow,Insertion,0.46473560156300664,45,River,True
Vgg16,Ig,Flow,Insertion,0.27835482360057995,46,River,True
Vgg16,Ig,Flow,Insertion,0.40684184880228713,47,River,True
Vgg16,Ig,Flow,Insertion,0.7163264860864729,48,River,False
Vgg16,Ig,Flow,Insertion,0.6669123340398073,49,River,True
Vgg16,Ig,Flow,Insertion,0.535058249020949,50,River,True
Vgg16,Ig,Flow,Insertion,0.6567680335137993,51,River,False
Vgg16,Ig,Flow,Insertion,0.9363604900427163,52,River,False
Vgg16,Ig,Flow,Insertion,0.47384851914830506,53,River,True
Vgg16,Ig,Flow,Insertion,0.22635940203326754,54,River,True
Vgg16,Ig,Flow,Insertion,0.8320731497369707,55,River,True
Vgg16,Ig,Flow,Insertion,0.8308681331109256,56,River,True
Vgg16,Ig,Flow,Insertion,0.9155499022454023,57,River,True
Vgg16,Ig,Flow,Insertion,0.765614119824022,58,River,True
Vgg16,Ig,Flow,Insertion,0.8877394469454885,59,River,True
Vgg16,Ig,Flow,Insertion,0.5776156194042414,60,River,True
Vgg16,Ig,Flow,Insertion,0.8768291645683348,61,River,True
Vgg16,Ig,Flow,Insertion,0.8047203640453517,62,River,True
Vgg16,Ig,Flow,Insertion,0.6556698618223891,63,River,True
Vgg16,Ig,Flow,Insertion,0.895668946672231,64,River,True
Vgg16,Ig,Flow,Insertion,0.9288776516914368,65,River,True
Vgg16,Ig,Flow,Insertion,0.9429160328581929,66,River,True
Vgg16,Ig,Flow,Insertion,0.30717673775507137,67,River,True
Vgg16,Ig,Flow,Insertion,0.9892838813830167,68,River,False
Vgg16,Ig,Flow,Insertion,0.8551607206463814,69,River,True
Vgg16,Ig,Flow,Insertion,0.7578045283444226,70,River,False
Vgg16,Ig,Flow,Insertion,0.8839001720771194,71,River,True
Vgg16,Ig,Flow,Insertion,0.6562620732584037,72,River,True
Vgg16,Ig,Flow,Insertion,0.7389734950265847,73,River,True
Vgg16,Ig,Flow,Insertion,0.9656753828749061,74,River,True
Vgg16,Ig,Flow,Insertion,0.8944428323302418,75,River,False
Vgg16,Ig,Flow,Insertion,0.9032780393026769,76,River,True
Vgg16,Ig,Flow,Insertion,0.798021546099335,77,River,True
Vgg16,Ig,Flow,Insertion,0.945440276991576,78,River,True
Vgg16,Ig,Flow,Insertion,0.7635302883572876,79,River,True
Vgg16,Ig,Flow,Insertion,0.6587923129554838,80,River,True
Vgg16,Ig,Flow,Insertion,0.8170591103844345,81,River,True
Vgg16,Ig,Flow,Insertion,0.9757444569841027,82,River,True
Vgg16,Ig,Flow,Insertion,0.7755333845270798,83,River,False
Vgg16,Ig,Flow,Insertion,0.7824218613095582,84,River,True
Vgg16,Ig,Flow,Insertion,0.7563729910179973,85,River,True
Vgg16,Ig,Flow,Insertion,0.9348584376275539,86,River,True
Vgg16,Ig,Flow,Insertion,0.7084452421404421,87,River,True
Vgg16,Ig,Flow,Insertion,0.9002036144956946,88,River,True
Vgg16,Ig,Flow,Insertion,0.9735402222722769,89,River,True
Vgg16,Ig,Flow,Insertion,0.8482012315653265,90,River,True
Vgg16,Ig,Flow,Insertion,0.894762959331274,91,River,True
Vgg16,Ig,Flow,Insertion,0.8696590771432966,92,River,False
Vgg16,Ig,Flow,Insertion,0.6286866082809865,93,River,True
Vgg16,Ig,Flow,Insertion,0.6855256067428854,94,River,True
Vgg16,Ig,Flow,Insertion,0.484557205112651,95,River,True
Vgg16,Ig,Flow,Insertion,0.7796144238091074,96,River,False
Vgg16,Ig,Flow,Insertion,0.8036327846348286,97,River,True
Vgg16,Ig,Flow,Insertion,0.9159908764995635,98,River,True
Vgg16,Ig,Flow,Insertion,0.9225766360759735,99,River,True
Vgg16,Ig,Flow,Insertion,0.842364355456084,100,River,False
Vgg16,Ig,Flow,Insertion,0.832663357257843,101,River,True
Vgg16,Ig,Flow,Insertion,0.9437450706027448,102,River,True
Vgg16,Ig,Flow,Insertion,0.6763523425906897,103,River,False
Vgg16,Ig,Flow,Insertion,0.7729510557837784,104,River,True
Vgg16,Ig,Flow,Insertion,0.729125184006989,105,River,False
Vgg16,Ig,Flow,Insertion,0.9327857196331024,106,River,True
Vgg16,Ig,Flow,Insertion,0.7419249410741031,107,River,True
Vgg16,Ig,Flow,Insertion,0.657299536280334,108,River,True
Vgg16,Ig,Flow,Insertion,0.9460010277107358,109,River,True
Vgg16,Ig,Flow,Insertion,0.8635081648826599,110,River,True
Vgg16,Ig,CCPL,Insertion,0.5338235872914083,1,Highway,True
Vgg16,Ig,CCPL,Insertion,0.9643091042526066,2,Highway,True
Vgg16,Ig,CCPL,Insertion,0.9813829795457423,3,Highway,True
Vgg16,Ig,CCPL,Insertion,0.6816944957245141,4,Highway,False
Vgg16,Ig,CCPL,Insertion,0.766461796592921,5,Highway,False
Vgg16,Ig,CCPL,Insertion,0.5778221180662513,6,Highway,True
Vgg16,Ig,CCPL,Insertion,0.6820096890442073,7,Highway,True
Vgg16,Ig,CCPL,Insertion,0.5862499588984065,8,Highway,True
Vgg16,Ig,CCPL,Insertion,0.7407900715479627,9,Highway,True
Vgg16,Ig,CCPL,Insertion,0.7337456188397482,10,Highway,True
Vgg16,Ig,CCPL,Insertion,0.6993556078523397,11,Highway,True
Vgg16,Ig,CCPL,Insertion,0.7922908905893564,12,Highway,False
Vgg16,Ig,CCPL,Insertion,0.1485381640814012,13,Highway,True
Vgg16,Ig,CCPL,Insertion,0.54347964678891,14,Highway,True
Vgg16,Ig,CCPL,Insertion,0.6059358555648942,15,Highway,True
Vgg16,Ig,CCPL,Insertion,0.965213171672076,16,Highway,True
Vgg16,Ig,CCPL,Insertion,0.7238857755437493,17,Highway,False
Vgg16,Ig,CCPL,Insertion,0.42640945586026646,18,Highway,True
Vgg16,Ig,CCPL,Insertion,0.6748685811180621,19,Highway,True
Vgg16,Ig,CCPL,Insertion,0.5751201068633236,20,Highway,True
Vgg16,Ig,CCPL,Insertion,0.5699500701157376,21,Highway,True
Vgg16,Ig,CCPL,Insertion,0.5205291602760553,22,Highway,True
Vgg16,Ig,CCPL,Insertion,0.7997935742605478,23,Highway,True
Vgg16,Ig,CCPL,Insertion,0.6762304601725191,24,Highway,True
Vgg16,Ig,CCPL,Insertion,0.9908206262625754,25,Highway,True
Vgg16,Ig,CCPL,Insertion,0.6821724929613993,26,Highway,True
Vgg16,Ig,CCPL,Insertion,0.6251753729884513,27,Highway,True
Vgg16,Ig,CCPL,Insertion,0.5828775349073112,28,Highway,False
Vgg16,Ig,CCPL,Insertion,0.5474007831071503,29,Highway,True
Vgg16,Ig,CCPL,Insertion,0.7143828365951777,30,Highway,True
Vgg16,Ig,CCPL,Insertion,0.7879850338213146,31,River,True
Vgg16,Ig,CCPL,Insertion,0.8725715251639485,32,River,True
Vgg16,Ig,CCPL,Insertion,0.8162993069272488,33,River,True
Vgg16,Ig,CCPL,Insertion,0.858732400345616,34,River,True
Vgg16,Ig,CCPL,Insertion,0.8181932077277452,35,River,True
Vgg16,Ig,CCPL,Insertion,0.6333758500404656,36,River,False
Vgg16,Ig,CCPL,Insertion,0.6520248391898349,37,River,False
Vgg16,Ig,CCPL,Insertion,0.8185147759504616,38,River,True
Vgg16,Ig,CCPL,Insertion,0.8988177734427154,39,River,True
Vgg16,Ig,CCPL,Insertion,0.28811268802382983,40,River,False
Vgg16,Ig,CCPL,Insertion,0.9138419833034277,41,River,True
Vgg16,Ig,CCPL,Insertion,0.7654033994767815,42,River,True
Vgg16,Ig,CCPL,Insertion,0.8323239930905402,43,River,True
Vgg16,Ig,CCPL,Insertion,0.43253535963594913,44,River,False
Vgg16,Ig,CCPL,Insertion,0.8283568532206118,45,River,True
Vgg16,Ig,CCPL,Insertion,0.874994189478457,46,River,False
Vgg16,Ig,CCPL,Insertion,0.6777076032012701,47,River,True
Vgg16,Ig,CCPL,Insertion,0.8854696410708129,48,River,True
Vgg16,Ig,CCPL,Insertion,0.9420733321458101,49,River,True
Vgg16,Ig,CCPL,Insertion,0.6216191682033241,50,River,True
Vgg16,Ig,CCPL,Insertion,0.9012036453932524,51,River,True
Vgg16,Ig,CCPL,Insertion,0.6157920504338108,52,River,False
Vgg16,Ig,CCPL,Insertion,0.6746418541297317,53,River,True
Vgg16,Ig,CCPL,Insertion,0.48541746102273464,54,River,False
Vgg16,Ig,CCPL,Insertion,0.884288661647588,55,River,True
Vgg16,Ig,CCPL,Insertion,0.8148621525615454,56,River,True
Vgg16,Ig,CCPL,Insertion,0.9504718715324998,57,River,True
Vgg16,Ig,CCPL,Insertion,0.8600504875648767,58,River,True
Vgg16,Ig,CCPL,Insertion,0.8207657497841865,59,River,True
Vgg16,Ig,CCPL,Insertion,0.726325400872156,60,River,True
Vgg16,Ig,CCPL,Insertion,0.8899154271930456,61,River,True
Vgg16,Ig,CCPL,Insertion,0.8306282651610672,62,River,True
Vgg16,Ig,CCPL,Insertion,0.6317684585228562,63,River,True
Vgg16,Ig,CCPL,Insertion,0.6898923713015392,64,River,False
Vgg16,Ig,CCPL,Insertion,0.8222171417437494,65,River,True
Vgg16,Ig,CCPL,Insertion,0.887245514895767,66,River,True
Vgg16,Ig,CCPL,Insertion,0.5978390476666391,67,River,True
Vgg16,Ig,CCPL,Insertion,0.7390535306185484,68,River,True
Vgg16,Ig,CCPL,Insertion,0.7168946173042059,69,River,True
Vgg16,Ig,CCPL,Insertion,0.6697629657573998,70,River,False
Vgg16,Ig,CCPL,Insertion,0.833246624097228,71,River,True
Vgg16,Ig,CCPL,Insertion,0.7728658220730722,72,River,True
Vgg16,Ig,CCPL,Insertion,0.6863429733784869,73,River,True
Vgg16,Ig,CCPL,Insertion,0.9531383388675749,74,River,True
Vgg16,Ig,CCPL,Insertion,0.7635581714566797,75,River,True
Vgg16,Ig,CCPL,Insertion,0.9411525458563119,76,River,True
Vgg16,Ig,CCPL,Insertion,0.6593748521991074,77,River,True
Vgg16,Ig,CCPL,Insertion,0.9326704167760909,78,River,True
Vgg16,Ig,CCPL,Insertion,0.887460810597986,79,River,True
Vgg16,Ig,CCPL,Insertion,0.8839992531575263,80,River,True
Vgg16,Ig,CCPL,Insertion,0.574792567640543,81,River,False
Vgg16,Ig,CCPL,Insertion,0.9860943597741425,82,River,True
Vgg16,Ig,CCPL,Insertion,0.48144348757341504,83,River,True
Vgg16,Ig,CCPL,Insertion,0.8159918207675219,84,River,True
Vgg16,Ig,CCPL,Insertion,0.8547624200582504,85,River,True
Vgg16,Ig,CCPL,Insertion,0.9026588830165565,86,River,True
Vgg16,Ig,CCPL,Insertion,0.8584162895567715,87,River,True
Vgg16,Ig,CCPL,Insertion,0.48722427256871015,88,River,False
Vgg16,Ig,CCPL,Insertion,0.9058045689016581,89,River,True
Vgg16,Ig,CCPL,Insertion,0.797373482491821,90,River,True
Vgg16,Ig,CCPL,Insertion,0.7724815174005926,91,River,True
Vgg16,Ig,CCPL,Insertion,0.7712312639923766,92,River,False
Vgg16,Ig,CCPL,Insertion,0.7526583909057081,93,River,True
Vgg16,Ig,CCPL,Insertion,0.792910231044516,94,River,True
Vgg16,Ig,CCPL,Insertion,0.7186068696901202,95,River,True
Vgg16,Ig,CCPL,Insertion,0.563533395761624,96,River,False
Vgg16,Ig,CCPL,Insertion,0.9268733779899776,97,River,True
Vgg16,Ig,CCPL,Insertion,0.5463979679625481,98,River,False
Vgg16,Ig,CCPL,Insertion,0.742772625759244,99,River,True
Vgg16,Ig,CCPL,Insertion,0.6896146392682567,100,River,False
Vgg16,Ig,CCPL,Insertion,0.8541329517029226,101,River,True
Vgg16,Ig,CCPL,Insertion,0.9045980838127434,102,River,True
